EAR,MOR,NLR,State
"0.19992853775549918","0.39578108026946573","1.1648507730263453","Eye Closed"
"0.18594893885412472","0.43060845579978124","1.0786884504963428","Eye Closed"
"0.16329206725501938","0.41835135078372243","1.0356112718195483","Eye Closed"
"0.18435765506919571","0.4654365411689006","0.9953423128263976","Eye Closed"
"0.1620698813724415","0.4177853751205935","0.9953423128263976","Eye Closed"
"0.17040130003658427","0.4672762510550086","0.9925372091383593","Eye Closed"
"0.16329206725501938","0.49258888882313734","0.9494666865391241","Eye Closed"
"0.17045027531192536","0.4862573578123723","0.9925372091383593","Eye Closed"
"0.17045027531192536","0.42177171047444983","0.9953423128263976","Eye Closed"
"0.17286954389913284","0.39907947873513017","0.9925372091383593","Eye Closed"
"0.1620698813724415","0.43219445784110666","1.0383000117972363","Eye Closed"
"0.16728296277605717","0.43813448343596045","0.9925372091383593","Eye Closed"
"0.164828157551768","0.5508834614800697","0.9925372091383593","Eye Closed"
"0.18227877133515025","0.6646043576213164","0.9953423128263976","Eye Closed"
"0.20508913757148367","0.5965533300458741","0.9953423128263976","Eye Closed"
"0.20737163776221573","0.6157246540254045","1.0347134725421443","Eye Closed"
"0.2141584417501981","0.6021986324029254","1.0812700779234758","Eye Closed"
"0.22029688026520844","0.5639177120454263","1.0812700779234758","Eye Closed"
"0.23352488111458836","0.6109102642529555","1.0383000117972363","Eye Closed"
"0.22050914528368004","0.6481376142331676","1.0786884504963428","Eye Closed"
"0.2461528952138189","0.6192129149665055","1.0356112718195483","Eye Closed"
"0.20751226416092913","0.6380276157488898","1.0356112718195483","Eye Closed"
"0.2027575697444569","0.6113265644824933","1.0812700779234758","Eye Closed"
"0.2084378712784385","0.6982483277617625","1.0786884504963428","Eye Closed"
"0.20297212846589668","0.6397567535927963","1.0786884504963428","Eye Closed"
"0.20832203663275717","0.7072642678984142","1.0356112718195483","Eye Closed"
"0.2631084423265667","0.6017537949130217","0.9925372091383593","Eye Closed"
"0.18370261274598498","0.7711045259760665","0.9925372091383593","Eye Closed"
"0.1873732833141665","0.8111985229577752","0.90640020867714","Eye Closed"
"0.19532250593769057","0.7862919634170299","0.90640020867714","Eye Closed"
"0.19927756659604828","0.7966591725834924","0.90640020867714","Eye Closed"
"0.21961793903533655","0.6642322121725462","0.9494666865391241","Eye Closed"
"0.2344799269187324","0.7028215867468904","0.90640020867714","Eye Closed"
"0.22082496086809614","0.7044241486737729","0.9925372091383593","Eye Closed"
"0.23229065854317654","0.6768799448412028","0.9494666865391241","Eye Closed"
"0.21322308754939343","0.7124660722457271","0.9094710256343528","Eye Closed"
"0.20751226416092913","0.72109167236252","0.9523986544646218","Eye Closed"
"0.23898696217176868","0.7041285197496011","0.90640020867714","Eye Closed"
"0.2514407985899734","0.6945792539925609","0.90640020867714","Eye Closed"
"0.20974111326173642","0.7215432420380195","0.9494666865391241","Eye Closed"
"0.2029815165583684","0.7028215867468904","0.9953423128263976","Eye Closed"
"0.22179609013067808","0.6884875109686481","0.9494666865391241","Eye Closed"
"0.20974111326173642","0.682723417902222","0.9523986544646218","Eye Closed"
"0.1966244864962648","0.6648928409090185","0.9523986544646218","Eye Closed"
"0.20259386648976624","0.6654728437263845","0.9494666865391241","Eye Closed"
"0.22179609013067808","0.6994345281398227","0.8633383808515066","Eye Closed"
